reward_id,r_id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
1423,60025cb80a720f05f300008d,754500326305,Hy-Vee Clover Honey Bear,5.99,5.99,,1080,,1.0,,,,,,,,,,,,,HY-VEE,,5.99,HYV CLOVER HNY BEAR,,,,,,,,,5.99,
1427,60025cb80a720f05f300008d,058496723002,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,1.99,1.99,,1084,,1.0,,,,,,,,,550b2565e4b001d5e9e4146f,,,,TEMPTATIONS,,1.99,TEMPT TASTY CHICKEN,,,,,,,,,1.99,
1428,60025cb80a720f05f300008d,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1087,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,,,,,,,3.99,
1429,60025cb80a720f05f300008d,075450093070,Hy-Vee Medium Cheddar Cheese Brick,4.99,4.99,,1091,,1.0,,,,,,,,,,,,,HY-VEE,,4.99,HYV MED CHED BRICK,,,,,,,,,4.99,
1430,60025cb80a720f05f300008d,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,,1094,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DOLE,,1.31,DOLE BANANAS,,,,,,,,,1.31,DOLE BLENDS MULTI SERVE
1434,60025cb80a720f05f300008d,075450120400,Hy-Vee Cage Free Omega-3 Grade A Large Brown Eggs,1.99,1.99,,1104,,1.0,,,,,,,,,,,,,HY-VEE,,1.99,HV CAGE FREE LG WHT,,,,,,,,,1.99,
1436,60025cb80a720f05f300008d,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,,1106,,1.0,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,,LIGHT & FIT GREEK,,0.56,HYV LF KEY LIME PIE,,,,,True,,,,0.56,
1437,60025cb80a720f05f300008d,754500797204,Hy-Vee Orange Cream Lowfat Yogurt,0.56,0.56,,1107,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF ORANGE CREAM,,,,,,,,,0.56,
1439,60025cb80a720f05f300008d,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,3.99,3.99,,1109,,1.0,,,,,,,,,,,,,HY-VEE,,3.99,HYV UNSLTD SWT BTR,,,,,,,,,3.99,
1441,60025cb80a720f05f300008d,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,,1113,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,EL MONTEREY,,4.99,EL MONT GREEN CHILI,,,,,,,,,4.99,
1442,60025cb80a720f05f300008d,072310001459,Bigelow Green Tea Bags with Lemon,3.49,3.49,,1116,,1.0,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,BIGELOW,LIPTON TEA,3.49,BIGELOW GRN TEA W/LE,,,,,True,,,,3.49,
1444,60025cb80a720f05f300008d,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,2.39,2.39,,1119,,1.0,,,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE PUB MUSTA,,,,,,,,,2.39,
1446,60025cb80a720f05f300008d,041390024368,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,,1121,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,KIKKOMAN,FOOD NETWORK KITCHEN INSPIRATIONS COOKING SAUCE,3.79,KIKKO THAI CHILI SCE,,,,,,,,,3.79,
1448,60025cb80a720f05f300008d,511111204206,SWANSON,5.58,5.58,,1124,,2.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,SWANSON,,5.58,SWANSON UNSLTD CKN,,,55.8,,False,,,,5.58,
1449,60025cb80a720f05f300008d,043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,,1126,,1.0,,,,,,,559c2234e4b06aca36af13c6,YUBAN COFFEE,559c2234e4b06aca36af13c6,,,,YUBAN,,5.99,YUBAN TRDTNL ROAST,,,30.0,,,,,,5.99,YUBAN COFFEE
1450,60025cb80a720f05f300008d,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1129,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,3.99,
1451,60025cb80a720f05f300008d,754500958803,Hy-Vee Diced Cooked Ham,2.99,2.99,,1130,,1.0,,,,,,,,,,,,,HY-VEE,,2.99,HYV DICED COOKED HAM,,,,,,,,,2.99,
1453,60025cb80a720f05f300008d,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1132,,1.0,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,6.99,JUST BARE FRESH CHICKEN BREAST FILETS
1454,60025cb80a720f05f300008d,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1133,,1.0,,,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,5.99,
1458,60025cb80a720f05f300008d,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.53,1.53,,1139,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DOLE,,1.53,DOLE BANANAS,,,,,,,,,1.53,DOLE BLENDS MULTI SERVE
1465,60025cb80a720f05f300008d,754500973400,Hy-Vee 4% Large Curd Cottage Cheese,1.47,1.47,,1153,,1.0,,,,,,,,,,,,,HY-VEE,,1.47,HYV 4% LRG CURD COTT,,,,,,,,,1.47,
1470,60025cb80a720f05f300008d,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,2.77,2.77,,1158,,1.0,,,,,,,,,,,,,HY-VEE,,2.77,HYV UNSLTD SWT BTR,,,,,,,,,2.77,
1475,60025cb80a720f05f300008d,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,,1174,,2.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,14.98,FOLGERS CLASSIC ROAS,,,,,True,,,,14.98,
1478,60025cb80a720f05f300008d,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,1.67,1.67,,1179,,1.0,,,,,,,,,,,,,HY-VEE,,1.67,HYV KETTLE PUB MUSTA,,,,,,,,,1.67,
1479,60025cb80a720f05f300008d,754500355602,Hy-Vee Seasoned Croutons,1.79,1.79,,1181,,1.0,,,,,,,,,,,,,HY-VEE,,1.79,HYV SEASONED CROUTON,,,,,,,,,1.79,
1481,60025cb80a720f05f300008d,018627030010,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,,1183,,1.0,,,,,,,,NATURE VALLEY CHEWY BARS,5332f5f3e4b03c9a25efd0ae,,,,KASHI,,3.77,KASHI GOPLAY HNY ALM,,,,,True,,,,3.77,
1482,60025cb80a720f05f300008d,041000004087,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,,1184,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,LIPTON RECIPE SECRETS,5332f5f6e4b03c9a25efd0b4,,,,LIPTON,,1.99,LIPTON BEEFY ONION,,,19.9,,,,,,1.99,LIPTON RECIPE SECRETS
1483,60025cb80a720f05f300008d,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1187,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,,,,,,,3.99,
1485,60025cb80a720f05f300008d,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1192,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,3.99,
1487,60025cb80a720f05f300008d,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1194,,1.0,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,6.99,JUST BARE FRESH CHICKEN BREAST FILETS
1488,60025cb80a720f05f300008d,021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,,1195,,1.0,,,,,,,,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,,,,KRAFT,,3.29,KRAFT AMER SINGLES,,,,,True,,,,3.29,KRAFT SINGLES
1489,60025cb80a720f05f300008d,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1196,,1.0,,,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,5.99,
1490,60025cb80a720f05f300008d,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,,1199,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,DOLE,,3.49,DOLE VERY VEGGIE SLD,,,,,,,,,3.49,
1493,60025cb80a720f05f300008d,071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,,1202,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HARVEST SNAPS,,1.25,HRVST SNAPS BLACK PE,,,,,,,,,1.25,
1506,60025cb80a720f05f300008d,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,,1230,,2.0,,,,,,,,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,RICE-A-RONI,,2.38,RICE A RONI RICE PIL,,,,,True,,,,2.38,
1516,60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.12,8.12,,1260,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,8.12,KLEENEX TRUSTED CARE FACIAL TISSUES,,,81.2,,,,,,8.12,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1521,60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.90,3.90,,1307,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,3.90,KLEENEX TRUSTED CARE FACIAL TISSUES,,,39.0,,,,,,3.90,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1524,60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.98,5.98,,1320,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,5.98,KLEENEX TRUSTED CARE FACIAL TISSUES,,,59.8,,,,,,5.98,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1525,60025cb80a720f05f300008d,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.06,4.06,,1325,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,4.06,BEN & JERRY S CHUNKY MONKEY PINT,,,40.6,,,,,,4.06,BEN AND JERRYS ICE CREAM
1526,60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.18,5.18,,1328,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,5.18,KLEENEX TRUSTED CARE FACIAL TISSUES,,,51.8,,,,,,5.18,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1531,60025cb80a720f05f300008d,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.81,4.81,,1380,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,4.81,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,4.81,DORITOS NACHO CHEESE MULTI SERVE
1535,60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.20,2.20,,1431,,4.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,2.20,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,2.20,PEPSI 12 OZ 12 PACK
1538,60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.11,3.11,,1478,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,3.11,KLEENEX TRUSTED CARE FACIAL TISSUES,,,31.1,,,,,,3.11,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1539,60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,6.00,6.00,,1481,,4.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,6.00,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,6.00,PEPSI 12 OZ 12 PACK
1544,60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.20,6.20,,1529,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,6.20,KLEENEX TRUSTED CARE FACIAL TISSUES,,,62.0,,,,,,6.20,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1547,60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.54,2.54,,1576,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,2.54,KLEENEX TRUSTED CARE FACIAL TISSUES,,,25.4,,,,,,2.54,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1548,60025cb80a720f05f300008d,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.83,11.83,,1579,,7.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,11.83,KNORR CREAMY CHICKEN,,,118.3,,,,,,11.83,KNORR SIDES
1549,60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,6.00,6.00,,1583,,4.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,6.00,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,6.00,PEPSI 12 OZ 12 PACK
1552,60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.16,1.16,,1626,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,1.16,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,1.16,PEPSI 12 OZ 12 PACK
1562,60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.42,4.42,,1728,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,4.42,KLEENEX TRUSTED CARE FACIAL TISSUES,,,44.2,,,,,,4.42,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1564,60025cb80a720f05f300008d,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,4.83,4.83,,1769,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,4.83,BEN & JERRY S CHDNKY MONKEY PINT,,,48.3,,,,,,4.83,BEN AND JERRYS ICE CREAM
1567,60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,0.99,0.99,,1780,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,0.99,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,0.99,PEPSI 12 OZ 12 PACK
1570,60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.28,4.28,,1824,,4.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,4.28,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,4.28,PEPSI 12 OZ 12 PACK
1571,60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.72,8.72,,1828,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,8.72,KLEENEX TRUSTED CARE FACIAL TISSUES,,,87.2,,,,,,8.72,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1572,60025cb80a720f05f300008d,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.53,4.53,,1832,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,4.53,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,4.53,DORITOS NACHO CHEESE MULTI SERVE
1575,60025cb80a720f05f300008d,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,3.75,3.75,,1877,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,3.75,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,3.75,DORITOS NACHO CHEESE MULTI SERVE
1584,60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.44,5.44,,1986,,4.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,5.44,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,5.44,PEPSI 12 OZ 12 PACK
1587,60025cb80a720f05f300008d,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.25,3.25,,2033,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,3.25,KLEENEX TRUSTED CARE FACIAL TISSUES,,,32.5,,,,,,3.25,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1589,60025cb80a720f05f300008d,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.56,4.56,,2040,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,4.56,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,4.56,DORITOS NACHO CHEESE MULTI SERVE
1590,60025cb80a720f05f300008d,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.16,2.16,,2043,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,2.16,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,2.16,PEPSI 12 OZ 12 PACK
1612,600370250a720f05f3000090,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1052,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,,,,,,,,
1625,600370250a720f05f3000090,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,,1078,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,EL MONTEREY,,4.99,EL MONT GREEN CHILI,,,,,,,,,,
1626,600370250a720f05f3000090,072310001459,Bigelow Green Tea Bags with Lemon,3.49,3.49,,1081,,1.0,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,BIGELOW,LIPTON TEA,3.49,BIGELOW GRN TEA W/LE,,,,,True,,,,,
1630,600370250a720f05f3000090,041390024368,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,,1086,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,KIKKOMAN,FOOD NETWORK KITCHEN INSPIRATIONS COOKING SAUCE,3.79,KIKKO THAI CHILI SCE,,,,,,,,,,
1632,600370250a720f05f3000090,511111204206,SWANSON,5.58,5.58,,1089,,2.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,SWANSON,,5.58,SWANSON UNSLTD CKN,,,55.8,,False,,,,,
1633,600370250a720f05f3000090,043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,,1091,,1.0,,,,,,,559c2234e4b06aca36af13c6,YUBAN COFFEE,559c2234e4b06aca36af13c6,,,,YUBAN,,5.99,YUBAN TRDTNL ROAST,,,30.0,,,,,,,YUBAN COFFEE
1634,600370250a720f05f3000090,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1094,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,,
1637,600370250a720f05f3000090,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1097,,1.0,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS
1638,600370250a720f05f3000090,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1098,,1.0,,,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,,
1642,600370250a720f05f3000090,048500052020,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,1.53,1.53,,1104,,1.0,,,,,,,,DOLE 100% FRUIT JUICES,559c2234e4b06aca36af13c6,,,,DOLE CHILLED FRUIT JUICES,,1.53,DOLE BANANAS,,,,,,,,,,DOLE 100% FRUIT JUICES
1649,600370250a720f05f3000090,036632037541,Light & Fit Greek Blackberry Yogurt,0.56,0.56,,1118,,1.0,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,,LIGHT & FIT GREEK,,0.56,HYV LF BLACKBERRY YO,,,,,True,,,,,
1650,600370250a720f05f3000090,036632013095,Light & Fit Vanilla Yogurt,0.56,0.56,,1119,,1.0,,,,,,,,YOPLAIT YOGURT LIGHT,5332f5f3e4b03c9a25efd0ae,,,,LIGHT & FIT,,0.56,HYV LF LEMON YOGURT,,,,,True,,,,,
1656,600370250a720f05f3000090,039400015031,Bush's Best Chili Beans - Kidney Beans in Mild Chili Sauce,1.59,1.59,,1130,,1.0,,,,,,,,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,5e825d64f221c312e698a62a,,,,BUSH'S BEST,,1.59,BUSHS MILD KIDNEY CH,,,,,True,,,,,
1657,600370250a720f05f3000090,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,,1138,,2.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,14.98,FOLGERS CLASSIC ROAS,,,,,True,,,,,
1658,600370250a720f05f3000090,084114111722,Kettle Brand Potato Chips - Buffalo Bleu,1.67,1.67,,1140,,1.0,,,,,,,,LAYS KETTLE COOKED MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,KETTLE BRAND,,1.67,HYV KETTLE BUFFALO&B,,,,,True,,,,,
